year_film,film,film_key,release_month,query,status,matched_title,matched_vanity,matched_release_year,tomatometer_rating,audience_rating,poster_url,rt_url,match_score,match_reason,rt_updated_at,fetched_at,error_message
2022,Elvis,elvis,,Elvis,matched,Elvis,elvis,2022,77,94,https://resizing.flixster.com/mYfU74jKBCV9KA_O7ktmk5exwu4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzczNjAwNTk0LTRlZWEtNDY5Ni1iYWM1LWRhZjI1OWUzODNhNy5qcGc=,https://www.rottentomatoes.com/m/elvis,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:24.417Z,2026-04-10T00:05:42.712409+00:00,
2022,Everything Everywhere All at Once,everything everywhere all at once,,Everything Everywhere All at Once,matched,Everything Everywhere All at Once,everything_everywhere_all_at_once,2022,93,79,https://resizing.flixster.com/mx-agGjjsUK1QMyuv3AJhHI3hgo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzA3ZjU2MGU1LWMxODItNDlkMC1hYzJhLTY2YzMwOGZkMDhiZi5qcGc=,https://www.rottentomatoes.com/m/everything_everywhere_all_at_once,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:40:46.967Z,2026-04-10T00:05:42.712409+00:00,
2022,The Banshees of Inisherin,the banshees of inisherin,,The Banshees of Inisherin,matched,The Banshees of Inisherin,the_banshees_of_inisherin,2022,96,75,https://resizing.flixster.com/SqYohHz5ela5G1qTZ8aKYunK2Oo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzc4ZjI3ZDBiLTkwMDktNDVkZC1hZmI5LTJiNDdjNWRmZDVjOC5qcGc=,https://www.rottentomatoes.com/m/the_banshees_of_inisherin,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:24.968Z,2026-04-10T00:05:42.712409+00:00,
2022,The Fabelmans,the fabelmans,,The Fabelmans,matched,The Fabelmans,the_fabelmans,2022,92,83,https://resizing.flixster.com/sHWlKXB2LojbyFEGXuLICWYopdI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzA3Y2Y3MTk3LWZkMWUtNGNjNS04YzY0LWI0YjNlNDNmYTRhNC5qcGc=,https://www.rottentomatoes.com/m/the_fabelmans,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T19:40:05.857Z,2026-04-10T00:05:42.712409+00:00,
2022,Top Gun: Maverick,top gun maverick,,Top Gun: Maverick,matched,Top Gun: Maverick,top_gun_maverick,2022,96,99,https://resizing.flixster.com/TIM4kfHTVZrfpF0tYt9LIU69A5s=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzU1OWIwMWQwLWYyZDItNDk4Yi04MDIxLWI3OTJlNDI1NjA3NS5qcGc=,https://www.rottentomatoes.com/m/top_gun_maverick,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T17:23:42.287Z,2026-04-10T00:05:42.712409+00:00,
2022,Triangle of Sadness,triangle of sadness,,Triangle of Sadness,matched,Triangle of Sadness,triangle_of_sadness,2022,72,80,https://resizing.flixster.com/z6ABTqY9Z_hs2mKAokadKfuTHyg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI5NTZjNDYwLWFkNDgtNDhlZC05OWE5LWZlYzRhMjgwZDJjMC5qcGc=,https://www.rottentomatoes.com/m/triangle_of_sadness,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:39:23.511Z,2026-04-10T00:05:42.712409+00:00,
2022,Tár,tar,,Tár,matched,Tár,tar_2022,2022,91,74,https://resizing.flixster.com/wFUHH4yTM6tmK4R-0f6pCrCPpB0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzBlZGZjZWM1LTVkNmMtNDYzZC1iNjc0LTYwNDY0YTkzYTExYy5qcGc=,https://www.rottentomatoes.com/m/tar_2022,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T11:43:51.155Z,2026-04-10T00:05:42.712409+00:00,
2022,Women Talking,women talking,,Women Talking,matched,Women Talking,women_talking,2022,90,80,https://resizing.flixster.com/YK7EnYmnlr7njPaqZ_x-mdAI86A=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2FmZDQxZTlhLTYyN2ItNDc5ZS04NjEzLWU2NmY3Y2JkNTkwMi5qcGc=,https://www.rottentomatoes.com/m/women_talking,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:04:50.385Z,2026-04-10T00:05:42.712409+00:00,
2023,American Fiction,american fiction,,American Fiction,matched,American Fiction,american_fiction,2023,93,95,https://resizing.flixster.com/Kes35WjbggKb9o6T7JG1nBGE2RE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2M4ODA3YzJjLTA5YWItNDFhZi1hNDc5LTc0MWU0NWMxYTU3ZS5qcGc=,https://www.rottentomatoes.com/m/american_fiction,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T09:22:30.502Z,2026-04-10T00:05:42.712409+00:00,
2023,Anatomy of a Fall,anatomy of a fall,,Anatomy of a Fall,matched,Anatomy of a Fall,anatomy_of_a_fall,2023,96,91,https://resizing.flixster.com/DiduaaJKONgMBcwEdDgLlFGE7Vo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2JmMGYzZGMxLWVjNmItNGI1ZS05ODAxLTkwY2U4ZGQyMzI5Ni5qcGc=,https://www.rottentomatoes.com/m/anatomy_of_a_fall,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T00:46:58.744Z,2026-04-10T00:05:42.712409+00:00,
2023,Barbie,barbie,,Barbie,matched,Barbie,barbie,2023,88,83,https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p13472534_p_v8_am.jpg,https://www.rottentomatoes.com/m/barbie,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:09.875Z,2026-04-10T00:05:42.712409+00:00,
2023,Killers of the Flower Moon,killers of the flower moon,,Killers of the Flower Moon,matched,Killers of the Flower Moon,killers_of_the_flower_moon,2023,93,84,https://resizing.flixster.com/GGQKtXozu58SHWKH0Cz-5jQ9U38=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzZhOWE1N2ZkLTY4MzgtNDA3Yi05MDEwLWQzN2QwMTFkZDdmNS5qcGc=,https://www.rottentomatoes.com/m/killers_of_the_flower_moon,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:59:22.009Z,2026-04-10T00:05:42.712409+00:00,
2023,Maestro,maestro,,Maestro,matched,Maestro,maestro_2023,2023,78,87,https://resizing.flixster.com/QxuXNaDPg5NQX_DPml6C0zV1A5E=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzZmMDhiMTk1LTc5MzMtNGQ0OS04NTNiLTY2MWEwZDBkYjRlMi5qcGc=,https://www.rottentomatoes.com/m/maestro_2023,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T16:13:36.608Z,2026-04-10T00:05:42.712409+00:00,
2023,Oppenheimer,oppenheimer,,Oppenheimer,matched,Oppenheimer,oppenheimer_2023,2023,93,91,https://resizing.flixster.com/dV1vfa4w_dB4wzk7A_VzThWUWw8=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzEyZDMyYjZmLThmNzAtNDliNC1hMjFmLTA2ZWY4M2UyMjJhMi5qcGc=,https://www.rottentomatoes.com/m/oppenheimer_2023,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T02:13:29.850Z,2026-04-10T00:05:42.712409+00:00,
2023,Past Lives,past lives,,Past Lives,matched,Past Lives,past_lives,2023,95,93,https://resizing.flixster.com/Rj36W7XfjR7FUlGiJBCMNfLpk5k=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzg5NjQ4NjQxLTI5MzktNDVlMy04NTU0LTEzZGJiYTZmNzRlNi5qcGc=,https://www.rottentomatoes.com/m/past_lives,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:54:20.659Z,2026-04-10T00:05:42.712409+00:00,
2023,Poor Things,poor things,,Poor Things,matched,Poor Things,poor_things,2023,92,80,https://resizing.flixster.com/U_RT77J5o2EfMC-DdAc7Dm8CkKY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzNmM2FiYmJhLTFjYTgtNDljOC04MjQ4LTU1Yjg0M2NkNTdmZC5qcGc=,https://www.rottentomatoes.com/m/poor_things,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:26:56.268Z,2026-04-10T00:05:42.712409+00:00,
2023,The Holdovers,the holdovers,,The Holdovers,matched,The Holdovers,the_holdovers,2023,97,92,https://resizing.flixster.com/Gfe3Lf75Qo5Pb0feNQ58BzwVBOA=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzQ4N2I3NGFjLWY3NDAtNDVlMS05ODFmLTNmYjA5ZmE3NTViNi5qcGc=,https://www.rottentomatoes.com/m/the_holdovers,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:50:04.886Z,2026-04-10T00:05:42.712409+00:00,
2023,The Zone of Interest,the zone of interest,,The Zone of Interest,matched,The Zone of Interest,the_zone_of_interest,2023,93,79,https://resizing.flixster.com/sK_6rOkR73t2sfxWzzu1MJY4e-E=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2RkMDcxNjExLWY2OGYtNGJlNS04OTNjLTdhNDA3OGIzZjA1NC5qcGc=,https://www.rottentomatoes.com/m/the_zone_of_interest,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T17:47:18.146Z,2026-04-10T00:05:42.712409+00:00,
2024,A Complete Unknown,a complete unknown,,A Complete Unknown,matched,A Complete Unknown,a_complete_unknown,2024,82,95,https://resizing.flixster.com/eqt-Ae8wE9lkY9IWV82QWKpjuTg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzQyYjIzN2EwLTViN2ItNGEzYy1hN2FlLTk0YmYwZTQ2ZjA3ZS5qcGc=,https://www.rottentomatoes.com/m/a_complete_unknown,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T18:00:24.655Z,2026-04-10T00:05:42.712409+00:00,
2024,Anora,anora,,Anora,matched,Anora,anora,2024,93,84,https://resizing.flixster.com/FTHBGq9jCInQsKBj9dhfLIVIxrM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzg2NWVmODUwLWIzMDAtNGVkMC1iODgwLWZmZDAyOTVkODkwYS5qcGc=,https://www.rottentomatoes.com/m/anora,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:49:12.475Z,2026-04-10T00:05:42.712409+00:00,
2024,Conclave,conclave,,Conclave,matched,Conclave,conclave,2024,93,86,https://resizing.flixster.com/EuHvfeWcRbhSOlcUxLa4n_yhNtQ=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzY4ZWI3MGFjLWNlZTEtNGYyOC04NGY1LWFlOGQzMDZmZThmNS5qcGc=,https://www.rottentomatoes.com/m/conclave,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:13:31.498Z,2026-04-10T00:05:42.712409+00:00,
2024,Dune: Part Two,dune part two,,Dune: Part Two,matched,Dune: Part Two,dune_part_two,2024,92,95,https://resizing.flixster.com/PgHhmCKS3hR6GUsVNlC-vZ9d90I=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzZhOTA0OTIzLTEwNDctNDhkNS1iNTc3LTY3MjBmNDc5OGU1Mi5qcGc=,https://www.rottentomatoes.com/m/dune_part_two,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:12:44.205Z,2026-04-10T00:05:42.712409+00:00,
2024,Emilia Pérez,emilia perez,,Emilia Pérez,matched,Emilia Pérez,emilia_perez,2024,70,17,https://resizing.flixster.com/f1xd1j5OIWlNcT8D6thNcvlc-ls=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2ZjZThlZjg3LTBlZDQtNGVlYS05NjA1LTI1ODM0OTNiOWQ0NS5qcGc=,https://www.rottentomatoes.com/m/emilia_perez,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:09.621Z,2026-04-10T00:05:42.712409+00:00,
2024,I'm Still Here,i m still here,,I'm Still Here,matched,I'm Still Here,im_still_here_2024,2024,97,97,https://resizing.flixster.com/3OQ90Q95v3LWbtW5hWKzuGBL-0U=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2VmNzdhYTFjLTc3OWUtNGRlOS1iYjBkLWFkZmFhNWRiYjY2Yy5qcGc=,https://www.rottentomatoes.com/m/im_still_here_2024,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T09:02:37.775Z,2026-04-10T00:05:42.712409+00:00,
2024,Nickel Boys,nickel boys,,Nickel Boys,matched,Nickel Boys,nickel_boys,2024,92,75,https://resizing.flixster.com/fG2zvisuVDoovvG4RjXzvFBLpPE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI1YTVhYjMxLTQwMGQtNDk5Yy05NGFlLTg5NzRhOGU5YmQzMS5qcGc=,https://www.rottentomatoes.com/m/nickel_boys,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-08T21:02:37.744Z,2026-04-10T00:05:42.712409+00:00,
2024,The Brutalist,the brutalist,,The Brutalist,matched,The Brutalist,the_brutalist,2024,93,79,https://resizing.flixster.com/g2JZXXo0FSihsiOJG3XyWv8Ml7A=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2E3MmU0NGMwLWVjMjQtNGQ0ZC04ZWYzLWI1YWNkZDVkYmIxNy5qcGc=,https://www.rottentomatoes.com/m/the_brutalist,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T01:40:30.731Z,2026-04-10T00:05:42.712409+00:00,
2024,The Substance,the substance,,The Substance,matched,The Substance,the_substance,2024,89,76,https://resizing.flixster.com/jR2K79Abw-XbUPWBfdjzMStAHSA=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzFjNzgyYzkwLWZkNGItNDEwZi04MTViLTRmOGRlN2M4NTg2OC5qcGc=,https://www.rottentomatoes.com/m/the_substance,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:47:14.035Z,2026-04-10T00:05:42.712409+00:00,
2024,Wicked,wicked,,Wicked,matched,Wicked,wicked_2024,2024,88,95,https://resizing.flixster.com/1udyHgoIqT1-2LitoJfbaaumai0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzFhYjBiNWVmLTk0NWUtNDE5Mi04ZTZiLWJiOTcxNmIyZWQxNC5qcGc=,https://www.rottentomatoes.com/m/wicked_2024,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T00:50:39.117Z,2026-04-10T00:05:42.712409+00:00,
2025,After the Hunt,after the hunt,10.0,After the Hunt,matched,After the Hunt,after_the_hunt,2025,37,39,https://resizing.flixster.com/N51PaCVs6T7yUteAvq8TnlOnwQU=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzMyYjNjMTE1LWQ1ODQtNGY5Ny1hYjQzLWYzZmFmMWZiMDU5OC5qcGc=,https://www.rottentomatoes.com/m/after_the_hunt,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:09.406Z,2026-04-10T00:05:42.712409+00:00,
2025,Ballad of a Small Player,ballad of a small player,10.0,Ballad of a Small Player,matched,Ballad of a Small Player,ballad_of_a_small_player,2025,49,50,https://resizing.flixster.com/HI3e4ZgRz8stlChoc0PvosdIcxs=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzY3MDAwM2RmLTc1NDUtNGY1OC04YzlmLWFhYTk4YTgzMjA1NS5qcGc=,https://www.rottentomatoes.com/m/ballad_of_a_small_player,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:22.365Z,2026-04-10T00:05:42.712409+00:00,
2025,Blue Moon,blue moon,10.0,Blue Moon,matched,Blue Moon,blue_moon_2025,2025,89,76,https://resizing.flixster.com/c32XmlONGGf3k6KDxTsRe1vqvTk=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzY0NTMwOTYzLTdjODgtNDY2NC05ODU0LWQ2OGYxNDAwOGVkYy5qcGc=,https://www.rottentomatoes.com/m/blue_moon_2025,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:08.504Z,2026-04-10T00:05:42.712409+00:00,
2025,Bugonia,bugonia,10.0,Bugonia,matched,Bugonia,bugonia,2025,87,84,https://resizing.flixster.com/gwB5ARQSFnq3ERE3wrksNSQAeOc=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzcxYjQwMDdlLTU5ODUtNDRkNi1iMTc2LTgyMmFhY2IyY2IyYy5qcGc=,https://www.rottentomatoes.com/m/bugonia,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:03.310Z,2026-04-10T00:05:42.712409+00:00,
2025,F1,f1,,F1,matched,F1 The Movie,f1_the_movie,2025,82,97,https://resizing.flixster.com/5Q22ZbwHwgkaD60RZvLq-j6oE9c=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2YyYmY3OGU3LWY2ZDgtNGNhYy04NmJhLWFiZGM2YjM3YTI1Zi5qcGc=,https://www.rottentomatoes.com/m/f1_the_movie,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:08.457Z,2026-04-10T00:05:42.712409+00:00,
2025,Frankenstein,frankenstein,10.0,Frankenstein,matched,Frankenstein,frankenstein_2025,2025,85,94,https://resizing.flixster.com/Zz5j775bLo0_Z-G77RAEMRKjB18=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2JmOTJjOWE4LTNlYTAtNGFmMS04NDViLTQ5Njg5Mjc4MzY0Ni5qcGc=,https://www.rottentomatoes.com/m/frankenstein_2025,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:03.033Z,2026-04-10T00:05:42.712409+00:00,
2025,Hamnet,hamnet,11.0,Hamnet,matched,Hamnet,hamnet,2025,87,93,https://resizing.flixster.com/6LGQJrao1ZROpy-EoS0WjfPoKkM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzFlOWU5YmRmLTM4NjItNGFhMy1hN2IwLTMxZmY1NTgxM2I2OC5qcGc=,https://www.rottentomatoes.com/m/hamnet,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:09.339Z,2026-04-10T00:05:42.712409+00:00,
2025,It Was Just an Accident,it was just an accident,10.0,It Was Just an Accident,matched,It Was Just an Accident,it_was_just_an_accident,2025,98,93,https://resizing.flixster.com/bJJ57noM7uFLFepE_J7mkM0Mf_4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzdkOGFlYWU2LTRlZmYtNDMzZS04MDAxLWFmZDVjNzI3MGQ4My5qcGc=,https://www.rottentomatoes.com/m/it_was_just_an_accident,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T03:14:15.282Z,2026-04-10T00:05:42.712409+00:00,
2025,Jay Kelly,jay kelly,11.0,Jay Kelly,matched,Jay Kelly,jay_kelly,2025,75,86,https://resizing.flixster.com/D-nwV-1J_wd1_OtKdA1qurYsN6Y=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzgxMzQ4MjdlLTRjOTctNDA5Zi04ODkxLWU0NGU1OGEyODg0Yi5qcGc=,https://www.rottentomatoes.com/m/jay_kelly,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:08.225Z,2026-04-10T00:05:42.712409+00:00,
2025,Marty Supreme,marty supreme,12.0,Marty Supreme,matched,Marty Supreme,marty_supreme,2025,93,82,https://resizing.flixster.com/ctnE9C-eNbOaWPgDjHa7U2bPcoY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2QzYWQxYzYwLTM3NjgtNDMyMy1iZjBmLWZhYTlhMTU3ZTA5My5qcGc=,https://www.rottentomatoes.com/m/marty_supreme,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:10.463Z,2026-04-10T00:05:42.712409+00:00,
2025,No Other Choice,no other choice,9.0,No Other Choice,matched,No Other Choice,no_other_choice,2025,97,93,https://resizing.flixster.com/jmx4yLi00DEubbDPQoxemNRqPsc=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2MyMzQ4M2M5LWEzMTUtNDA4NC05OGMyLTVhYjMxNTE0ZjhhNi5qcGc=,https://www.rottentomatoes.com/m/no_other_choice,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T03:14:09.104Z,2026-04-10T00:05:42.712409+00:00,
2025,One Battle After Another,one battle after another,9.0,One Battle After Another,matched,One Battle After Another,one_battle_after_another,2025,94,85,https://resizing.flixster.com/yepsxuaCu3f7igZnTo2huAOVtCU=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzNhNmQzNDA0LWFhYjQtNDA5Mi04OTMyLTA2Y2U2OWI5ZjVmYS5qcGc=,https://www.rottentomatoes.com/m/one_battle_after_another,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:06.560Z,2026-04-10T00:05:42.712409+00:00,
2025,Sentimental Value,sentimental value,11.0,Sentimental Value,matched,Sentimental Value,sentimental_value,2025,95,94,https://resizing.flixster.com/PAUYG-yc_Cx2yQaj92V9FMSByo4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzk0NDY3OTQzLTBlNDEtNGVmNS05OTRkLWM0NGJlMzgyZjJmMi5qcGc=,https://www.rottentomatoes.com/m/sentimental_value,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T03:14:06.444Z,2026-04-10T00:05:42.712409+00:00,
2025,Sinners,sinners,4.0,Sinners,matched,Sinners,sinners_2025,2025,97,96,https://resizing.flixster.com/VR3Tfr9zpNllsU6RchvnbhGmPkc=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2VhOTdiZDNjLTlmODQtNGNlYi1iZWYwLWNkYjY2YmI5YzZjYS5qcGc=,https://www.rottentomatoes.com/m/sinners_2025,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:01.671Z,2026-04-10T00:05:42.712409+00:00,
2025,Sirât,sirat,9.0,Sirât,matched,Sirāt,sirat,2025,90,87,https://resizing.flixster.com/IgES2vRmXvBgdPimlNWlpt2S7Uo=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzMwM2NkOTFkLWVkMmMtNGRlNC04OTE4LTFjZmFlY2ZlY2VlNC5qcGc=,https://www.rottentomatoes.com/m/sirat,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T16:08:31.633Z,2026-04-10T00:05:42.712409+00:00,
2025,The Secret Agent,the secret agent,11.0,The Secret Agent,matched,The Secret Agent,the_secret_agent_2025,2025,98,83,https://resizing.flixster.com/YBTbc6VIpar20XFi7a0tCAPmcd8=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzljMTgwZDBmLWRiYTgtNDZkYi04M2NhLTcxZGZiOTU0N2NhMy5qcGc=,https://www.rottentomatoes.com/m/the_secret_agent_2025,201,"ratio=1.00, exact-title, exact-year, has-score",2026-04-09T03:14:15.550Z,2026-04-10T00:05:42.712409+00:00,
2025,Train Dreams,train dreams,11.0,Train Dreams,matched,Train Dreams,train_dreams,2025,94,91,https://resizing.flixster.com/OcWpaZjoMcz3xWBO1S3PPrjpaaA=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzZjMWRkMThkLWY3YzItNGYyNi05NWI0LTU5YWZlNGU5MjVkOC5qcGc=,https://www.rottentomatoes.com/m/train_dreams,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:07.913Z,2026-04-10T00:05:42.712409+00:00,
2025,Wake Up Dead Man: A Knives Out Mystery,wake up dead man a knives out mystery,11.0,Wake Up Dead Man: A Knives Out Mystery,matched,Wake Up Dead Man: A Knives Out Mystery,wake_up_dead_man_a_knives_out_mystery,2025,92,94,https://resizing.flixster.com/cRBFRr5H-cnjivNJctQASgb5TxY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzljZDQ2NTBkLTFjNTgtNDUxMy04OThlLTM4M2E3ZDI5ZTZmNy5qcGc=,https://www.rottentomatoes.com/m/wake_up_dead_man_a_knives_out_mystery,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:07.631Z,2026-04-10T00:05:42.712409+00:00,
2025,Wicked: For Good,wicked for good,11.0,Wicked: For Good,matched,Wicked: For Good,wicked_for_good,2025,66,92,https://resizing.flixster.com/73vo2mteKuX4jKAnDsTUBankCtQ=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzgwNTY3YjgzLTUyYjctNGM0NS1hNjhjLWMxM2NlYzZlNzQ1MC5qcGc=,https://www.rottentomatoes.com/m/wicked_for_good,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:02.440Z,2026-04-10T00:05:42.712409+00:00,
2026,People We Meet on Vacation,people we meet on vacation,1.0,People We Meet on Vacation,matched,People We Meet on Vacation,people_we_meet_on_vacation,2026,76,70,https://resizing.flixster.com/25CKNhiKNu9u00Hu_yGUX76PdgA=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzNhZGJmMTVjLWU2ZWMtNDk0Mi1iNjVlLWJhOTBlZGNlMTY3NC5qcGc=,https://www.rottentomatoes.com/m/people_we_meet_on_vacation,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T16:37:45.575Z,2026-04-10T00:05:42.712409+00:00,
2026,Project Hail Mary,project hail mary,3.0,Project Hail Mary,matched,Project Hail Mary,project_hail_mary,2026,94,96,https://resizing.flixster.com/6EeDwgqrKFi1ADO4k4VzZtrOVhM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2NlNDNmOTM0LTc3NDctNDcxNi05ZWY1LTQ3NzI0OWIxYTlhNC5qcGc=,https://www.rottentomatoes.com/m/project_hail_mary,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T23:35:19.754Z,2026-04-10T00:05:42.712409+00:00,
2026,The Bride!,the bride,3.0,The Bride!,matched,THE BRIDE!,the_bride_2026,2026,57,70,https://resizing.flixster.com/z6BFk7MTfmhxPbsNeGPWSOruG4k=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzQwNTljYWI5LWY2OWQtNGU0ZC05ZTFjLWE1ZjUxMmViNDdmYy5qcGc=,https://www.rottentomatoes.com/m/the_bride_2026,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T23:35:12.795Z,2026-04-10T00:05:42.712409+00:00,
2026,The Rip,the rip,1.0,The Rip,matched,The Rip,the_rip,2026,79,65,https://resizing.flixster.com/RMXC9aHsZxWf--hK5hh-Xbc9YkI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzlmY2IxNDc3LTNiNTMtNDZjOS1iZjExLTU5Mjk1MmE4ZjQxMC53ZWJw,https://www.rottentomatoes.com/m/the_rip,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T03:14:51.412Z,2026-04-10T00:05:42.712409+00:00,
2026,The Wrecking Crew,the wrecking crew,1.0,The Wrecking Crew,matched,The Wrecking Crew,the_wrecking_crew_2026,2026,75,67,https://resizing.flixster.com/ASco3Grx3Tvui3S08H3n29wDIP4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2M3MTY2NGRlLTM2NmEtNGFlMC1hMWQ2LTFlNjQxNGRiNTk5Ny5qcGc=,https://www.rottentomatoes.com/m/the_wrecking_crew_2026,205,"ratio=1.00, exact-title, exact-year, main-title, has-score",2026-04-09T04:35:19.810Z,2026-04-10T00:05:42.712409+00:00,
